"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Congo, Dem. Rep.","COD","Population growth (annual %)","SP.POP.GROW","","2.5219529621422","2.54749367146579","2.58846439965961","2.6495977281213","2.71975634362258","2.79406755574886","2.85095700327215","2.8707694340751","2.84559973570577","2.79320472549271","2.72612177152784","2.67398615379099","2.65871286007999","2.69128979837213","2.75086585596232","2.82767718022217","2.88103090848567","2.87491646856618","2.7943786175197","2.67326009627094","2.55232497014625","2.4727096169968","2.44684665810014","2.48886694478452","2.58166058900556","2.65070811358052","2.71609680819926","2.8610562993314","3.09842854697457","3.37079532234555","3.67656883657699","3.89354208138874","3.89260654948549","3.63555825626438","3.23449617075267","2.80096881824588","2.47159094722866","2.3068451162023","2.3569492814681","2.55044047257434","2.76924129079155","2.93639206002432","3.06826663094299","3.14547127641465","3.18422669222237","3.21882780461048","3.26137353781917","3.29396699643076","3.31689345689856","3.33113330807202","3.33767597445113","3.33757066956072","3.33135585036626","3.31967815794583","3.3028191819646","3.28293417455056","3.25850577170009","3.22669886135312","3.18708626507603","3.14265160815163","3.09642352600909",
"Congo, Rep.","COG","Population growth (annual %)","SP.POP.GROW","","2.41258676231047","2.4729111279328","2.53047612004166","2.5848516875987","2.63394309814534","2.68083586769939","2.72340358322552","2.76683556179027","2.8121446689405","2.85715921083715","2.89660902105848","2.93044958267937","2.95082040595408","2.95347015437341","2.94555640383981","2.93081070641005","2.91821096229732","2.91007136030099","2.91067671702889","2.91432652693148","2.92087325025663","2.92008209813743","2.90615216903012","2.87210836071647","2.82960016568957","2.78662808801774","2.75294845379489","2.73221590404433","2.72742390668826","2.73480930489373","2.74431478384566","2.75381658871051","2.76997605135527","2.79147015075174","2.81624349440805","2.85029508626053","2.88244217751574","2.89997833346939","2.89769180624393","2.88667906160985","2.85299121968108","2.83234824114852","2.87454116287518","2.99421721905648","3.14909448320778","3.32194937307571","3.43756267853012","3.43265682521411","3.28372902173806","3.04895683882158","2.79427264189258","2.59092527223385","2.46504470838409","2.440535491773","2.48375698671647","2.53956659003454","2.57067057638817","2.58172086705774","2.56282646096789","2.52500982802432","2.48645731192864",
"Colombia","COL","Population growth (annual %)","SP.POP.GROW","","3.1272721476862","3.12022055373643","3.09364643551109","3.04565636889185","2.98151409933267","2.9182039188425","2.85199967223421","2.76517366348686","2.65521170391904","2.53469063489261","2.40982332740569","2.30217381119438","2.23141670247493","2.20733177077354","2.21466574373348","2.22963756002668","2.23602813506809","2.23641926601769","2.22627493022301","2.2082209566614","2.1917480422461","2.17718336547948","2.1556696617838","2.12616368108118","2.09163715171379","2.05310349784513","2.01709678109149","1.99032422181212","1.97570136053333","1.96794438406062","1.96162497706366","1.94852533515923","1.92400427953526","1.8848931896675","1.83561868415374","1.78227406582073","1.73109765499368","1.68362475992525","1.64204828834622","1.60375190216718","1.56724440399711","1.52695418393204","1.47772152838485","1.4171664654293","1.34976822034893","1.2887279460493","1.23447805438202","1.17615946658969","1.11249247002773","1.05064996242948","0.968365031109833","0.900335047336095","0.906920982436048","1.0104897504141","1.1704451989867","1.3676499516175","1.51374743470421","1.52423594388212","1.35678804331132","1.07376749290975","0.749806312672442",
"Comoros","COM","Population growth (annual %)","SP.POP.GROW","","1.57139379153506","1.5602678597232","1.59420640553463","1.67819979319282","1.78364663507865","1.93271330850307","2.06990919927349","2.14179019717802","2.13061269061325","2.07790443721784","1.97553229109905","1.93475185041607","2.05949741084312","2.38726000019371","2.82955935849921","3.31539816968064","3.67109530908467","3.8135853091869","3.70642977769418","3.43014255453984","3.12953233056276","2.89426480201589","2.75841280250308","2.74893582706705","2.82042462490689","2.89244157254557","2.93173586065425","2.96041425276814","2.96465855347785","2.94880075133557","2.9386737200912","2.92491039296417","2.89410573227732","2.85467247923161","2.79731657884299","2.74513902174484","2.69151501263139","2.63978990383462","2.58021371662101","2.521578955574","2.46531274957873","2.41442362500288","2.38288075097948","2.37498275753164","2.38170507786314","2.39128975866546","2.39702151405479","2.40270063667773","2.40887483196809","2.41327037744548","2.41826786302","2.41713114831259","2.4085085351559","2.38254831579554","2.34845598521899","2.30927369612098","2.27324455021872","2.23941634435226","2.20646505841421","2.17435502569656","2.14575386822786",
"Cabo Verde","CPV","Population growth (annual %)","SP.POP.GROW","","1.7446173299788","2.32041258552054","2.79023703871676","3.12619413840708","3.29650247487216","3.5110923914634","3.64804725310763","3.4337915975027","2.80679665148023","1.94407863757656","0.993437167122658","0.193682906727439","-0.284762463820828","-0.310366481293544","0.00444059592871183","0.408062089357036","0.730707517951437","1.03619195524034","1.27612086652577","1.46176062666896","1.68729964766852","1.90974750147507","2.01261692680455","1.95069892871543","1.78960050227316","1.57416891936861","1.41876154778036","1.42439734445388","1.65502374120169","2.02447983454426","2.41935732829982","2.7164372975333","2.8524280162315","2.78872591782031","2.59068870911684","2.36510171623053","2.17943285993551","2.02391694182","1.90721161719718","1.81991603732516","1.74172313030986","1.65119564721033","1.56127174571824","1.4768442936825","1.39511403712591","1.31668220221895","1.24885391816929","1.20912058021831","1.20330584441286","1.22066926970069","1.25346824532103","1.27140570454365","1.27811403978747","1.26912353358353","1.23949829305891","1.21227381499617","1.19012595595116","1.15884296629081","1.12865786215008","1.09448034644791","1.05789665088089",
"Costa Rica","CRI","Population growth (annual %)","SP.POP.GROW","","3.7172777829783","3.7068296817671","3.64497912335227","3.52833909434478","3.37700662186516","3.22717641607395","3.09233579364678","2.95849742735163","2.83193953294293","2.71616860659327","2.60094352436938","2.50497181674532","2.45660222520312","2.4647050957489","2.5116709734483","2.56892317879668","2.61535762322766","2.65414098043506","2.67986474029653","2.69342698623985","2.7086211131526","2.72222742227915","2.72307371822455","2.70900405059312","2.68484257831195","2.65119105229569","2.62033172124152","2.6029098271832","2.60293661153358","2.61187664932642","2.61493192878647","2.60292400314182","2.57636355173236","2.53356813932655","2.47558704032217","2.4196887189902","2.35590580914015","2.25831078372289","2.12081290602842","1.96089336581932","1.79347047191303","1.64350430386352","1.52770523399695","1.45673043866866","1.4181981531947","1.3884482267604","1.35327052609353","1.31933929397204","1.28267308507895","1.24493397923295","1.20983529009945","1.17835234575071","1.14757030077983","1.1172644537537","1.0870985434196","1.05736605443833","1.02787999000234","0.994802059847413","0.957865009385917","0.91805992540637","0.878306567085204",
"Caribbean small states","CSS","Population growth (annual %)","SP.POP.GROW","","1.89145330870231","1.86172278671388","1.80578336709449","1.71355793007599","1.60137474271819","1.48395919816295","1.38119888915493","1.30150177525741","1.25576835662322","1.23307789109235","1.21885526839584","1.20151307628696","1.1832581893628","1.16100200476666","1.13777645071515","1.10562875710085","1.08151132544891","1.07995245969057","1.10714137808685","1.14909635970038","1.20991771355649","1.25044133382572","1.23197236263644","1.13229682617524","0.985793638816119","0.813314817002023","0.672451026352405","0.599390651453319","0.621822067659977","0.707789539449124","0.816606099051768","0.898761936862513","0.941305958136269","0.923906102823778","0.865089576081687","0.797187927664837","0.746674012209539","0.710192644066026","0.69444325529966","0.696069745183593","0.700254825142792","0.69931882391738","0.696672776211102","0.691687436785642","0.681978532130501","0.674289082182298","0.666929675100107","0.667003834404994","0.675580497263169","0.689442961507453","0.705186275498178","0.71589821494662","0.716493416885356","0.703717300161514","0.67964574333412","0.653374589477409","0.626889344834524","0.601138270688168","0.576986134803036","0.552626000335877","0.528600668799427",
"Cuba","CUB","Population growth (annual %)","SP.POP.GROW","","2.07817079069292","2.20201378187221","2.2520930318746","2.20496541309957","2.09401986373148","1.9575011903861","1.84216281895332","1.76475429125019","1.74192943611748","1.75001163432601","1.76963089655297","1.75778499725273","1.68605054202595","1.53663461831012","1.33742529756322","1.13413262515347","0.957865960255368","0.804353866416333","0.68466947320484","0.596805069833471","0.500640390289209","0.417587904297458","0.41150332164884","0.503155168593316","0.658327713184575","0.847898097600585","1.00389992611915","1.07207680173748","1.01857753396334","0.881662572796485","0.719759841005368","0.587131391004315","0.491748111053069","0.454499726863965","0.458284701257634","0.467657959301306","0.460076195677632","0.444662350953805","0.415551947537523","0.375938667511143","0.343213562958645","0.312891223659083","0.263241480179484","0.188473545968629","0.0996537255719274","-0.00306355858460692","-0.089941717189152","-0.125773248030628","-0.0913830500860538","-0.0078209400275259","0.0964985990967583","0.1817480467984","0.22724223275672","0.214142579335342","0.157902541706838","0.0911831698686808","0.036578756776887","-0.00978066226269748","-0.0411262892496893","-0.0606175631202249","-0.0805330735642454",
"Curacao","CUW","Population growth (annual %)","SP.POP.GROW","","1.03527111034878","1.79859409061968","1.88686298616231","1.73332420521388","1.57819186815029","1.04138496835584","1.06106038020338","1.55010681784845","1.61415274319724","1.50218612026628","1.81432296308953","0.217554194766688","-0.541712398569686","0.974731946293873","0.523061566354982","0.180887604258723","0.0401528490494618","-0.750843017063698","-0.33086676683633","0.128425253885878","0.396400559512914","0.985513282103748","0.702386211025075","0.515344312241777","0.506154022821026","-0.0320919010001208","-0.793117356944721","-1.46456011402408","-1.56456290964139","-1.05153583877637","-0.688056323323484","-0.340600020579915","0.268553408849753","0.229122133675804","0.351314684120746","0.800841487823614","0.443290344067027","-1.70475050957122","-3.55373781613171","-4.07538613162288","-3.6617798581649","0.122361119924304","2.06210246711066","1.72502952808587","2.55007380740239","2.56811425717747","1.97486219793502","1.25822530732751","0.65115206175087","1.26551415533004","1.42089766276671","0.829929595036991","1.13367890654299","1.34764139563651","1.31959390251523","1.06031644056836","0.319536038312865","-0.525178744011738","-1.19643951751799","-1.59676619476798","-1.6777912474095",
"Cayman Islands","CYM","Population growth (annual %)","SP.POP.GROW","","1.93789882303223","1.44759719322063","0.953552457452222","0.968647844994801","0.851885888507293","0.880224548469045","0.87254415149475","1.39895030374874","2.23236332244858","3.44938514192944","4.75237573898484","5.54824633318255","6.15122396073416","6.37959927945633","6.29159485145048","6.2498064165193","6.1423792888342","5.8413322883415","5.33176726678429","4.55714342508166","3.93227531221882","3.37710335779753","3.21124627246924","3.58398737109917","4.18717059460289","4.84475223980482","5.30566462393109","5.57981977508039","5.35563738418931","5.1861220318648","4.75719915974986","4.58072865377114","4.51775973126167","4.87770585248308","5.2339567075484","5.75159258709274","5.95447874012838","5.84176277655485","5.31660505116229","4.55063524723776","3.77832254155297","3.16555144310569","2.77714077897436","2.69791973594288","2.80380655607273","2.93650462495072","3.01161495735637","2.93099245116592","2.72287700104713","2.41276783222714","2.10398074443089","1.85900594957737","1.63171430781768","1.51516795672215","1.42452783813017","1.35658032447898","1.29898766487121","1.23870690281221","1.20199712360386","1.18163434441994","1.17685788525037",
"Cyprus","CYP","Population growth (annual %)","SP.POP.GROW","","0.6036552500673","0.224244482227012","0.0384211341730025","0.122779394713655","0.404277887640403","0.744418396305221","1.01784471316897","1.20929767299907","1.26614653606657","1.22929485895731","1.17330289887951","1.14377374932188","1.12469883773766","1.12993960304924","1.15025550870148","1.18889746154951","1.20889272720666","1.15509951198611","0.998631626556521","0.790677744435704","0.547369358867892","0.368749177695466","0.34059978431026","0.522924532831372","0.853289264970692","1.22047038014038","1.53918951193403","1.79364473174541","1.95862583020083","2.05231169930755","2.13011937870971","2.20867192166244","2.24048498369698","2.21695291067572","2.1610358287739","2.08647349843681","2.01342389558869","1.94683630885715","1.89011376401438","1.84444952643905","1.78470161276417","1.72352377749108","1.68425675014878","1.68150023764138","1.69252646937112","1.72214379291535","1.72580254662518","1.66509229053254","1.51595561986658","1.31435017990175","1.09232382023245","0.903504247637881","0.774057448341904","0.734358831588459","0.751316386354157","0.789476881596144","0.808217946249284","0.80854929846874","0.779957016025289","0.7304469214141","0.679092429661897",
"Czechia","CZE","Population growth (annual %)","SP.POP.GROW","","-0.160042500915763","0.395694490537776","0.477058972393582","0.58890323959932","0.528566072575263","0.425318535206866","0.323870353038585","0.237687869340698","0.204663761578724","-0.38987323824066","-0.317563701077064","0.414503219518839","0.552141691663197","0.664900387723116","0.699965181580971","0.667037110958035","0.59879976253946","0.541813437966295","0.489354496250338","0.115087337589653","-0.034962754636898","0.138100551275644","0.087505593392119","0.0615568796708922","0.0668204351778328","0.0494116240523893","0.049213263053871","0.0768792586277848","0.055917203835936","-0.267830773210837","-0.240064841789636","0.102241165106867","0.103947042476644","0.0361217655856125","-0.0613140627238111","-0.11638129923463","-0.107762749274352","-0.0947447516571582","-0.102175934295454","-0.280414108078884","-0.375719704335905","-0.192901617564167","-0.028620590719166","0.0304348483027166","0.138325980046718","0.270795629232185","0.583542205385113","0.829412602993033","0.569729451418061","0.29136167418042","0.206747667335417","0.139925655740972","0.0331699460503076","0.105277581527518","0.196588748472653","0.192048415842684","0.265642663548985","0.334427262299794","0.393788864202175","0.243222682211879","0.0522211181803704",
"Germany","DEU","Population growth (annual %)","SP.POP.GROW","","0.769854344284138","0.879431691508147","0.925875063469895","0.805140883333687","0.85319043680184","0.834560800634988","0.457208526697556","0.444717326246995","0.792983738181533","0.332661392813347","0.183475313574861","0.478481045657976","0.314942451198579","0.0389692231983959","-0.372846359360899","-0.428766874960255","-0.226376662518719","-0.0870314153537852","0.0442074062989572","0.207430406185115","0.152308489359723","-0.0951134365477742","-0.262152572305171","-0.345666402296961","-0.223489901582361","0.0457680639736539","0.15361757528619","0.390678960242038","0.773336990610757","0.861969448764933","0.728605546561364","0.760346946721127","0.657391218087626","0.346856648630233","0.293904443716697","0.289474899455448","0.146313281561803","0.0151436508552808","0.0646345779052372","0.135431600393084","0.168225361337335","0.168128319406931","0.0553633035873241","-0.021709727650009","-0.0567782618352031","-0.112797497644931","-0.133718572600486","-0.190142844695674","-0.253383410163402","-0.153198446937304","-1.8537146287573","0.187727800567293","0.272900214681538","0.416877359168292","0.865702643950251","0.807218538573871","0.373724559895838","0.300526701992065","0.22551987421288","0.0816931586494595","-0.037989020083499",
"Djibouti","DJI","Population growth (annual %)","SP.POP.GROW","","5.65863137686296","6.24155784645322","6.58791398925981","6.6922179386862","6.64700634426821","6.645230585509","6.7108440290743","6.66528324817931","6.49580306023718","6.31640605971548","5.90383985417202","5.66114731424743","6.13053812684138","7.38733089486975","8.85482757401747","10.3232253861645","11.0051854933364","10.4405729467479","8.72234701988972","6.58617348066013","4.35390488128653","2.71891855353539","2.19039701890779","3.0554327389311","4.71212412489185","6.53688996195778","7.62052753487222","7.58822894450165","6.38219269890415","4.59912906017991","2.74816916627362","1.34334568046461","0.560009375633483","0.622147150325358","1.28056132699519","2.08228026207021","2.6385444287055","2.92373972466972","2.82653748721482","2.48384960779453","2.12913634749539","1.88226097233373","1.68490882849671","1.56216645902997","1.49843913434668","1.43315745762091","1.36276257260842","1.34480824257966","1.39390803540006","1.48370781049189","1.59130561077479","1.6802510753989","1.73119808534073","1.72966983945298","1.68713196053581","1.64062894888599","1.59974199816625","1.55786869505917","1.51455950269865","1.4728347321268","1.42651470693391",
"Dominica","DMA","Population growth (annual %)","SP.POP.GROW","","1.6786014017268","1.53156293357733","1.50369140949724","1.58315484311041","1.7416018072137","1.91259332283409","2.07042406538361","1.9704999011595","1.69485844903892","1.23145549756029","0.67997429948751","0.226099189132076","0.0111521572569975","0.104491033728272","0.380815181344781","0.793095694255285","1.06910432758235","1.13321413333925","0.911290144566155","0.476451213395971","-0.00531095650452139","-0.401793976140545","-0.706376351815976","-0.860249355467415","-0.869079885438082","-0.927698813186721","-0.954479342851275","-0.880791970746475","-0.690464507012897","-0.425098412644553","-0.0639209107056311","0.239847407473409","0.384822636126719","0.318619773009331","0.0858254419579264","-0.242188828444173","-0.481894590918067","-0.581070716817396","-0.507104100033005","-0.255237523671842","0.0301462093425082","0.242274921210693","0.374441277267655","0.40572627174751","0.27382312256254","0.19533191393755","0.111648953406258","0.0451894433854592","0.0268215731754775","0.0409243258489963","0.0493691340102498","0.0592108062919439","0.091566712743407","0.101329964338399","0.118088664559983","0.1852866155223","0.214335327593936","0.23202839477624","0.253775391715059","0.254522074272768","0.251104784314776",
"Denmark","DNK","Population growth (annual %)","SP.POP.GROW","","0.698142052204406","0.778454921649097","0.787727452841454","0.799212891013953","0.779239735049149","0.803006033242491","0.788419835109815","0.608832365935992","0.552993324651806","0.751422718375473","0.694895770618858","0.571991415170235","0.604488383151481","0.465594010478141","0.28826879589183","0.251350791765536","0.311445515827576","0.310596092763269","0.245630488836795","0.121603620045595","-0.0284052115613932","-0.0734810004992979","-0.0686662119157628","-0.0523767271552282","0.0405268892260381","0.133727781435023","0.126664340279044","0.0485933862498549","0.0599876651546732","0.162456320242469","0.259518212115074","0.330671401713551","0.333166395661953","0.337707376243322","0.520962181078711","0.565926341934592","0.415564969331455","0.363162523600756","0.330886246186545","0.334233618829261","0.358315678955486","0.319487125340996","0.272010444031566","0.258432282052875","0.275481733409308","0.328645158919929","0.443466054321374","0.587547590258978","0.535079062079429","0.444197154509531","0.411737855195019","0.376272242619955","0.416901360752097","0.507053283010163","0.706423849687002","0.780392644135167","0.643350903737356","0.495838925879129","0.358130915892652","0.291641177476633","0.433414489409722",
"Dominican Republic","DOM","Population growth (annual %)","SP.POP.GROW","","3.34513491320955","3.3128778463185","3.27141636885559","3.21891889108935","3.16062254356755","3.09836294403346","3.03619477951354","2.97391573768333","2.9133848865464","2.85373032333917","2.79367486788223","2.73419069607615","2.67644641777513","2.62125577055305","2.56825463617296","2.51702306609973","2.46620674956789","2.41354347809269","2.35851300757433","2.30283980162079","2.24827150250672","2.19731751759112","2.15029757347515","2.10842706440281","2.07055089873933","2.03262503829899","1.99547444593749","1.96437399628883","1.93983349638897","1.91939185785568","1.90123628159993","1.87931589007827","1.84732490837379","1.8022606277931","1.74851222462219","1.69325574389952","1.64173519543865","1.59548539628476","1.55653846809143","1.52286032602447","1.49132964707027","1.45902051294224","1.42637894460278","1.39277050072613","1.35925065340746","1.32584796375986","1.29517920326184","1.26855361051385","1.24675272118089","1.22855325822389","1.21079976113526","1.19223652132696","1.17433819883707","1.15722499834282","1.13948330027521","1.12250979934744","1.10348624035038","1.07886200909288","1.04662057856427","1.00939108305127","0.970669523545916",
"Algeria","DZA","Population growth (annual %)","SP.POP.GROW","","2.48712929819037","2.46998072150025","2.49005030450492","2.55975624327374","2.65797679148509","2.76400739009282","2.84532171758301","2.8849898337937","2.872252416368","2.82748891490154","2.77658767399254","2.7439591357089","2.73498412645034","2.75725481360539","2.80075616482425","2.83808461282547","2.86791313182738","2.91103418447297","2.96911064849351","3.03094858634096","3.08705904604991","3.12164240038444","3.12371684746211","3.08759395244267","3.02286944609273","2.94693691584155","2.86687162600189","2.77585679096352","2.67513225344163","2.56646025164596","2.46026258103527","2.35038379079765","2.22162180943251","2.07086114733943","1.9098212773067","1.75319953305166","1.61525249134855","1.50086915745135","1.41627891955546","1.35841747006607","1.30982968660351","1.27507186121623","1.27591769425927","1.31780940348245","1.38991904537154","1.4711499117686","1.55137942695249","1.6361694381198","1.7221075716178","1.80500474736452","1.88330858570333","1.95146367479529","2.00270360530766","2.03358715504452","2.0453720881528","2.05135237337878","2.04490931275225","2.00739866314238","1.93398334424168","1.83653350440444","1.73080656616175",
"East Asia & Pacific (excluding high income)","EAP","Population growth (annual %)","SP.POP.GROW","","-0.0442488998307908","1.33424510251041","2.56183056235857","2.45897369339103","2.50566092030813","2.81031873640269","2.64408832766027","2.66976066582674","2.76085008317179","2.76970114124728","2.75200488692762","2.52651356165261","2.38308660663932","2.20133245736933","1.95591891223536","1.76957782333207","1.61342248912079","1.58515341798866","1.58372601092012","1.53461169206581","1.56530942803461","1.71209427424903","1.6928122238111","1.58990585803718","1.61432758724318","1.6925266857573","1.76389914306061","1.75362188892723","1.68118937690518","1.61562730382359","1.52281955729028","1.40503269117661","1.33444956131031","1.30684298704729","1.26367285325324","1.22523536867402","1.19618115663664","1.13868910614762","1.05918256592317","0.99055153093181","0.934087554011143","0.882754716746277","0.839378944049244","0.810455048301549","0.799166917824465","0.771160479117739","0.739631469754329","0.729644886879612","0.720286367308915","0.713952784552262","0.762252456580924","0.855373834810209","0.845605458430001","0.814305939670419","0.770191502404288","0.752490431152935","0.763178898392567","0.659751380676312","0.57488397616558","0.488962027243559","0.382062240730249",
"Early-demographic dividend","EAR","Population growth (annual %)","SP.POP.GROW","","2.36648447358105","2.39332618983661","2.41121696581021","2.42956872781754","2.44343208771404","2.45391086426206","2.46814715496473","2.46910670728096","2.4728649080584","2.47430642937161","2.47418425552488","2.47282575146126","2.47306873366561","2.46280688638601","2.45193224204098","2.43712878253466","2.42624931108995","2.43255691473001","2.46219208340325","2.50173434458367","2.54079574939709","2.5664957859552","2.57152055563749","2.54960573270057","2.51124549598592","2.46772662591022","2.42539277010107","2.37497773334536","2.3167247400373","2.36273666052804","2.19801628272091","2.13130748675057","2.07650397856742","2.0352465428813","2.00543489416698","1.98145992771958","1.95254780185373","1.91283973793495","1.86559556262604","1.82189666735921","1.77161247594447","1.72606650423366","1.68740633437585","1.65877272539284","1.63645075745708","1.61673656933307","1.596750653093","1.57419236299503","1.5479557661431","1.52282062146607","1.49614799160219","1.45432355830573","1.42726346962804","1.40270801807661","1.37907753512323","1.35428545911229","1.32869883249593","1.30759887707752","1.28916576664504","1.27078521721855","1.2533610446209",
"East Asia & Pacific","EAS","Population growth (annual %)","SP.POP.GROW","","0.190372402912288","1.38582179614313","2.43493277940566","2.34406723431677","2.38612682137141","2.63264700989802","2.46752041740493","2.51646669137861","2.61504154613412","2.6215736971499","2.68663900388459","2.40544867635855","2.27753311508685","2.12289244093004","1.88770856792289","1.7034628441494","1.55940831175482","1.52865262764425","1.53396524819075","1.48163567047365","1.51248947645055","1.63677187366392","1.60864359240726","1.50547213107524","1.5177038618277","1.5793333569377","1.64056415767003","1.62991996429369","1.56826719832411","1.50531202270861","1.43408570960857","1.32078527516295","1.25562186714757","1.23332618287388","1.19233067111153","1.16769448806528","1.12811188909276","1.07632445586432","0.992915145056301","0.936083645070823","0.892341485220498","0.836146589209591","0.788042657846361","0.755197431108385","0.741599094144419","0.731871575248604","0.700661339419398","0.709303810298323","0.686239982885127","0.676314793294381","0.711097483011059","0.797946808180086","0.785237699791821","0.760505772872392","0.722074344255347","0.707112182416367","0.711239441813305","0.618076200643685","0.540630062102679","0.441904492494857","0.300873334726944",
"Europe & Central Asia (excluding high income)","ECA","Population growth (annual %)","SP.POP.GROW","","1.6141070037599","1.60770267599915","1.58920470605209","1.56005597282946","1.51514722991534","1.22778939820046","1.18899754716293","1.16334040316595","1.14552826961491","1.12491260404038","1.12132615885183","1.11219742799533","1.09875581673575","1.08724786470825","1.05929388977269","1.09984389733049","1.08600521838309","1.06458597697736","1.06417832887958","1.07846816676118","1.08200248085043","1.037879721102","1.02967861416441","1.09314923364907","1.07571631731054","1.0540129351249","1.04259200459839","0.994109981200836","0.881261258155803","0.634412804838519","0.621492923355049","0.521363001603106","0.389142948338232","0.215975865357777","0.0930602952322772","0.115607587846583","0.114156461460894","0.0770933738311754","-0.000412717391867545","0.0322663409269666","0.0108805665479821","0.0201034546850991","0.0871310423269165","0.132019991097692","0.148597301496693","0.185135493216222","0.273503373812474","0.409220800833083","0.486802823330976","0.574768039765388","0.61556595688954","0.615022956564417","0.672966353057603","0.667702436320198","0.680088324637268","0.660634966718405","0.616357387217434","0.543599572820241","0.498230144190813","0.37805346755934","0.232701752147463",
"Europe & Central Asia","ECS","Population growth (annual %)","SP.POP.GROW","","1.15444638271907","1.17831628028966","1.17436833342323","1.15060073461213","1.10472176169671","0.95739056977402","0.922478728710402","0.878402435386903","0.851346645900321","0.768009057497125","0.761433894784489","0.826633088130251","0.79754217506698","0.763966436923468","0.735338854844827","0.717922708661263","0.685477123968028","0.672960149444464","0.671696432154008","0.68390384390031","0.663090326584538","0.598952172339324","0.567769364036792","0.588973158539602","0.595030616515047","0.608226831131091","0.612208799380156","0.610039490491189","0.586768975861119","0.489402353824048","0.459000496067304","0.411494252106735","0.364652569113645","0.24744901629532","0.164960139247142","0.159653348631082","0.152454645507973","0.132072559818241","0.118160841889974","0.111378330744174","0.124226190602172","0.18183895109938","0.264030409606193","0.299543040629828","0.304972819280238","0.309958351174004","0.359731227428668","0.41410129972806","0.401539816631129","0.390690539138077","0.251411099970639","0.406589391763276","0.47739192080256","0.483880291812994","0.476733283000868","0.463313674591674","0.410357130364773","0.374230581423191","0.302446958071585","0.235491537183336","0.0842560337070353",
"Ecuador","ECU","Population growth (annual %)","SP.POP.GROW","","2.83204760192635","2.84766119879653","2.86542149098048","2.88498196668737","2.90472149258809","2.92113439976629","2.93083503799429","2.93227984850417","2.92437129511937","2.90886765409922","2.89131042225163","2.87089053863383","2.84379658463028","2.80879161146276","2.76964378647328","2.72843458337355","2.68923189881243","2.65474725646044","2.62557503314223","2.60080243686837","2.5759407970963","2.5502368284415","2.52682372027646","2.5060652674392","2.48636406605315","2.46633958468724","2.4437348745455","2.41960917016743","2.39327433556764","2.36438203349696","2.33348994547435","2.29996941983272","2.26353080084597","2.22422354859039","2.18164920478412","2.1415447969494","2.09935358014488","2.04556168783188","1.97777941940465","1.90279030523638","1.82485904674929","1.75615767005049","1.70646301299709","1.68150092755915","1.67349163981563","1.67504848270803","1.6728811649745","1.65919151028225","1.62863212383321","1.58940945340249","1.5387578951487","1.4989154903973","1.49689924339943","1.54370951998338","1.61793842153926","1.70687458770944","1.76850279585209","1.76565269522798","1.67917269268893","1.53874114229084","1.38140899103827",
"Egypt, Arab Rep.","EGY","Population growth (annual %)","SP.POP.GROW","","2.71631446784901","2.68956085936751","2.66451879484545","2.64383636612884","2.62390739998354","2.60940668107279","2.58777566873834","2.54207365500611","2.466972773537","2.37700993561898","2.28594374798313","2.21466646154935","2.17512540206337","2.17580145015907","2.20575171391549","2.24089693943279","2.27428390300963","2.31892095374441","2.37421620040436","2.43451308161435","2.48800942138754","2.53335651398621","2.5774054826108","2.61978921542349","2.65390029887732","2.69116859330359","2.70857979995611","2.67125563141449","2.56870334368131","2.4266601583676","2.2721742208344","2.14022365751622","2.04793310955394","2.00896747797022","2.00642348666559","2.01317060126146","2.0089364494543","1.99558804332602","1.96741736629857","1.93038262324663","1.9011377866903","1.88144999103109","1.85861819024778","1.83132697663813","1.80571677475631","1.77185527529087","1.75169308738488","1.7786913007103","1.86445643392217","1.98480507963281","2.11377559615712","2.21474099517289","2.26795425995553","2.25925135870425","2.20702533886058","2.14522226806526","2.09083266789985","2.0332723991851","1.97628022437557","1.92024763689114","1.86258211556218",
"Euro area","EMU","Population growth (annual %)","SP.POP.GROW","","0.911424941187519","0.930035816945377","0.942331793095775","0.919836554417586","0.904035268065101","0.834895744676615","0.716443478305905","0.670817934945774","0.6736376500033","0.545952281618909","0.551455181901716","0.675339209892087","0.637260841451507","0.570828078829507","0.517770398825476","0.448765599845217","0.400440661143506","0.405771847385154","0.411691741644461","0.431301855041426","0.383507125335768","0.273995670790143","0.20160680196409","0.16787007506413","0.189518710212951","0.249411085787955","0.276460749318304","0.334353776240476","0.428210193869845","0.459929045081125","0.464406569516385","0.464946015538857","0.409672961905997","0.290914768932311","0.257511233456583","0.259016399448385","0.238594909162074","0.210888852185761","0.25823989892622","0.3284523957213","0.385011970450819","0.489063834288373","0.543190484715538","0.551283650433575","0.518155205920309","0.468263418344023","0.520477004930314","0.48988026466472","0.324932134788241","0.23574335028826","-0.21770720618153","0.220482904555837","0.339991290852652","0.343941814227193","0.303179467875282","0.292608835138282","0.216013924152847","0.223297038948303","0.0889478148948371","0.124166423822075","-0.0413803742835483",
